transaction_id,date,product_name,category,quantity,unit_price,payment_type
TXN10506,31/08/2025,salbutamol inhaler,Respiratory,1,6.51,OTC Sale
TXN10728,16-Mar-2025,Salbutamol Inhaler,Respiratory,1,£6.9,OTC Sale
TXN10492,07-May-2025,IBUPROFEN 200MG,Pain Relief,2,1.38,NHS PRESCRIPTION
TXN10405,2025-05-10,Amoxicillin 250mg,Antibiotics,1,3.35,  NHS Prescription 
TXN11050,18/07/2025,Atorvastatin 20mg,,2,2.68,Private Prescription
TXN11028,05/05/2025,Ibuprofen 200mg,pain relief,2,1.52,PRIVATE PRESCRIPTION
TXN10485,01/05/2025,CETIRIZINE 10MG,Allergy,1,1.3,OTC Sale
TXN11042,2025-05-11,vitamin d 1000iu,,1,3.35,Private Prescription
TXN11093,2025-04-26,Paracetamol 500mg,Pain Relief,1,£1.13,OTC Sale
TXN10549,2025-06-09,  Loratadine 10mg ,Allergy,3,£1.26,NHS Prescription
TXN10926,08-Jul-2025,Amoxicillin 250mg,ANTIBIOTICS,1,3.06,Private Prescription
TXN10778,2025-05-18,paracetamol 500mg,Pain Relief,2,£1.18,OTC Sale
TXN10006,27-Oct-2025,Cetirizine 10mg,Allergy,3,1.23,OTC Sale
TXN10061,2025-12-28,Atorvastatin 20mg,Cardiovascular,1,3.0,PRIVATE PRESCRIPTION
TXN10397,2025-05-14,Vitamin D 1000IU,  Supplements ,2,3.63,  Private Prescription 
TXN10654,2025-09-29,Salbutamol Inhaler,Respiratory,1,6.32,Private Prescription
TXN11169,23/02/2025,Salbutamol Inhaler,Respiratory,3,£6.78,NHS Prescription
TXN10816,2025-08-06,amoxicillin 250mg,Antibiotics,1,£3.43,Private Prescription
TXN10546,03/02/2025,Salbutamol Inhaler,Respiratory,2,£6.46,Private Prescription
TXN11142,14-May-2025,Cetirizine 10mg,Allergy,1,1.3,NHS PRESCRIPTION
TXN11024,01/01/2025,Omeprazole 20mg,Gastro,1,2.22,Private Prescription
TXN11027,12/10/2025,Amoxicillin 250mg,Antibiotics,2,3.5,OTC Sale
TXN10515,05-Dec-2025,Paracetamol 500mg,Pain Relief,1,1.21,Private Prescription
TXN10872,2025-10-02,Salbutamol Inhaler,Respiratory,1,£6.8,OTC Sale
TXN10995,12/09/2025,Cetirizine 10mg,,1,£1.2,OTC Sale
TXN10932,05-Jul-2025,ibuprofen 200mg,Pain Relief,3,1.56,NHS Prescription
TXN10381,21-Sep-2025,Metformin 500mg,diabetes,1,£1.9,OTC Sale
TXN10094,13-Feb-2025,Loratadine 10mg,Allergy,2,1.37,Private Prescription
TXN11075,2025-08-31,AMOXICILLIN 250MG,antibiotics,1,3.3,NHS Prescription
TXN11007,2025-08-12,Atorvastatin 20mg,Cardiovascular,1,£2.87,private prescription
TXN10726,04-Jun-2025,amoxicillin 250mg,antibiotics,1,3.04,nhs prescription
TXN10287,15/05/2025,Omeprazole 20mg,Gastro,1,2.0,Private Prescription
TXN10181,2025-09-06,Paracetamol 500mg,Pain Relief,1,1.14,NHS Prescription
TXN10080,2025-04-21,Metformin 500mg,  Diabetes ,1,1.9,OTC Sale
TXN10106,23/01/2025,Atorvastatin 20mg,Cardiovascular,1,£2.97,PRIVATE PRESCRIPTION
TXN10028,2025-06-10,Vitamin D 1000IU,Supplements,2,£3.48,Private Prescription
TXN10399,2025-01-17,Metformin 500mg,Diabetes,4,1.97,nhs prescription
TXN10068,14-Nov-2025,OMEPRAZOLE 20MG,GASTRO,2,2.2,Private Prescription
TXN10627,17-Dec-2025,Metformin 500mg,Diabetes,1,1.85,NHS Prescription
TXN10323,07/06/2025,Atorvastatin 20mg,CARDIOVASCULAR,1,2.66,  Private Prescription 
TXN10782,19/05/2025,AMOXICILLIN 250MG,Antibiotics,1,3.38,private prescription
TXN10137,05-Nov-2025,Vitamin D 1000IU,Supplements,3,3.56,NHS Prescription
TXN10410,2025-05-29,Atorvastatin 20mg,Cardiovascular,1,3.07,OTC Sale
TXN10318,27/03/2025,AMOXICILLIN 250MG,  Antibiotics ,2,3.34,OTC Sale
TXN10970,2025-02-08,LORATADINE 10MG,Allergy,1,1.39,NHS Prescription
TXN10979,26-Apr-2025,IBUPROFEN 200MG,Pain Relief,2,1.53,NHS Prescription
TXN10876,27-Jul-2025,  Vitamin D 1000IU ,Supplements,4,3.46,Private Prescription
TXN10925,10/11/2025,Atorvastatin 20mg,cardiovascular,1,2.85,Private Prescription
TXN10370,10-Mar-2025,atorvastatin 20mg,Cardiovascular,2,2.88,NHS Prescription
TXN10602,01-Oct-2025,Amoxicillin 250mg,Antibiotics,2,3.37,OTC Sale
TXN10311,05-Oct-2025,Paracetamol 500mg,Pain Relief,2,1.1,NHS Prescription
TXN10358,18-Oct-2025,Vitamin D 1000IU,Supplements,1,£3.69,NHS Prescription
TXN10242,26-Oct-2025,Paracetamol 500mg,Pain Relief,2,1.16,OTC Sale
TXN11094,18/12/2025,Cetirizine 10mg,allergy,1,1.23,OTC SALE
TXN10328,06/02/2025,SALBUTAMOL INHALER,respiratory,1,7.0,OTC Sale
TXN10871,28/07/2025,AMOXICILLIN 250MG,ANTIBIOTICS,1,£3.39,Private Prescription
TXN10018,2025-04-15,Cetirizine 10mg,Allergy,,1.26,OTC Sale
TXN10109,08/07/2025,Ibuprofen 200mg,Pain Relief,3,£1.57,OTC Sale
TXN10468,2025-09-01,Metformin 500mg,diabetes,1,£1.99,Private Prescription
TXN10710,20/07/2025,salbutamol inhaler,Respiratory,1,£7.03,NHS PRESCRIPTION
TXN10684,31/07/2025,Atorvastatin 20mg,Cardiovascular,2,£2.66,Private Prescription
TXN10812,24/08/2025,amoxicillin 250mg,ANTIBIOTICS,2,£3.12,PRIVATE PRESCRIPTION
TXN10222,17/08/2025,Loratadine 10mg,,1,£1.25,NHS Prescription
TXN10110,2025-11-05,Salbutamol Inhaler,respiratory,1,6.25,OTC Sale
TXN11181,2025-02-22,Atorvastatin 20mg,  Cardiovascular ,1,2.8,NHS PRESCRIPTION
TXN10689,14-May-2025,Salbutamol Inhaler,Respiratory,1,£6.32,Private Prescription
TXN10857,13-Oct-2025,Cetirizine 10mg,Allergy,2,1.21,nhs prescription
TXN10377,02/05/2025,Atorvastatin 20mg,,1,£2.75,OTC SALE
TXN11053,24-Jun-2025,  Cetirizine 10mg ,,4,1.26,OTC SALE
TXN11135,2025-09-11,Atorvastatin 20mg,cardiovascular,1,2.72,otc sale
TXN10828,2025-11-20,  Ibuprofen 200mg ,Pain Relief,1,1.42,otc sale
TXN10528,15/09/2025,atorvastatin 20mg,Cardiovascular,1,£2.74,OTC Sale
TXN10756,01/05/2025,Vitamin D 1000IU,Supplements,1,£3.38,PRIVATE PRESCRIPTION
TXN10496,2025-09-20,LORATADINE 10MG,Allergy,1,1.33,NHS PRESCRIPTION
TXN10267,2025-06-10,Metformin 500mg,Diabetes,2,£1.98,OTC Sale
TXN10870,2025-07-06,Amoxicillin 250mg,Antibiotics,2,3.14,PRIVATE PRESCRIPTION
TXN11062,08-Jul-2025,ibuprofen 200mg,pain relief,4,£1.49,otc sale
TXN11136,26-Nov-2025,Paracetamol 500mg,Pain Relief,1,£1.11,Private Prescription
TXN10393,2025-08-22,Salbutamol Inhaler,Respiratory,,6.62,otc sale
TXN10452,2025-10-28,Omeprazole 20mg,gastro,1,2.02,NHS Prescription
TXN10653,09/09/2025,Ibuprofen 200mg,Pain Relief,4,£1.59,otc sale
TXN10631,06-Jul-2025,Cetirizine 10mg,Allergy,3,1.24,otc sale
TXN10922,2025-02-02,METFORMIN 500MG,Diabetes,1,1.99,PRIVATE PRESCRIPTION
TXN10059,2025-02-05,Amoxicillin 250mg,  Antibiotics ,2,3.2,Private Prescription
TXN11131,01-Nov-2025,Atorvastatin 20mg,Cardiovascular,,£2.95,NHS Prescription
TXN10907,04-Apr-2025,Atorvastatin 20mg,Cardiovascular,1,3.03,OTC SALE
TXN11003,2025-12-18,Ibuprofen 200mg,  Pain Relief ,1,£1.5,OTC Sale
TXN10745,2025-04-03,ATORVASTATIN 20MG,Cardiovascular,1,£2.94,otc sale
TXN10867,27/02/2025,Metformin 500mg,Diabetes,1,1.92,private prescription
TXN10644,01/06/2025,Omeprazole 20mg,  Gastro ,1,£2.01,NHS Prescription
TXN10636,21/05/2025,Paracetamol 500mg,Pain Relief,3,£1.15,Private Prescription
TXN10029,2025-11-12,Amoxicillin 250mg,Antibiotics,1,£3.04,OTC Sale
TXN10331,22/01/2025,paracetamol 500mg,Pain Relief,2,£1.14,OTC SALE
TXN11188,2025-02-20,salbutamol inhaler,Respiratory,1,6.22,OTC Sale
TXN10892,13/09/2025,  Amoxicillin 250mg ,Antibiotics,1,3.4,OTC Sale
TXN10669,2025-05-03,SALBUTAMOL INHALER,,4,7.11,NHS Prescription
TXN10102,28/01/2025,  Salbutamol Inhaler ,Respiratory,1,£7.14,  NHS Prescription 
TXN10840,24-Apr-2025,Paracetamol 500mg,Pain Relief,1,1.1,OTC SALE
TXN11018,2025-07-22,Cetirizine 10mg,Allergy,1,£1.36,nhs prescription
TXN10883,2025-03-13,CETIRIZINE 10MG,Allergy,1,£1.36,OTC SALE
TXN10890,2025-04-21,Paracetamol 500mg,Pain Relief,1,£1.1,Private Prescription
TXN10561,04-Jun-2025,Cetirizine 10mg,ALLERGY,2,£1.3,Private Prescription
TXN10768,2025-05-23,  Metformin 500mg ,Diabetes,3,£1.9,OTC Sale
TXN10770,09/07/2025,Paracetamol 500mg,PAIN RELIEF,1,1.12,Private Prescription
TXN10600,20-Oct-2025,Metformin 500mg,Diabetes,1,1.83,otc sale
TXN10096,2025-06-08,Loratadine 10mg,Allergy,2,1.35,OTC Sale
TXN10366,17-Aug-2025,Cetirizine 10mg,,2,£1.21,NHS Prescription
TXN10512,2025-11-28,Amoxicillin 250mg,,1,3.45,Private Prescription
TXN11086,09-Jul-2025,LORATADINE 10MG,Allergy,1,1.27,Private Prescription
TXN10611,06/05/2025,Salbutamol Inhaler,Respiratory,1,6.47,Private Prescription
TXN10278,17-Dec-2025,Omeprazole 20mg,Gastro,2,2.26,Private Prescription
TXN10616,29-Mar-2025,Metformin 500mg,Diabetes,4,£1.88,Private Prescription
TXN10050,2025-01-31,Vitamin D 1000IU,supplements,4,,Private Prescription
TXN11160,2025-11-27,atorvastatin 20mg,,2,2.75,OTC Sale
TXN10015,2025-03-27,OMEPRAZOLE 20MG,Gastro,1,£2.12,OTC Sale
TXN10994,20-Jul-2025,Loratadine 10mg,Allergy,2,£1.38,NHS Prescription
TXN10776,16/06/2025,Atorvastatin 20mg,CARDIOVASCULAR,2,£2.86,Private Prescription
TXN10114,27-May-2025,Vitamin D 1000IU,Supplements,1,£3.36,Private Prescription
TXN10762,07-Nov-2025,Amoxicillin 250mg,Antibiotics,2,3.1,PRIVATE PRESCRIPTION
TXN10671,05-Mar-2025,Amoxicillin 250mg,Antibiotics,1,3.18,PRIVATE PRESCRIPTION
TXN10532,10-Jan-2025,Omeprazole 20mg,Gastro,1,2.03,NHS Prescription
TXN11054,2025-09-26,  Amoxicillin 250mg ,Antibiotics,1,3.09,  NHS Prescription 
TXN10204,2025-01-05,Atorvastatin 20mg,Cardiovascular,1,2.79,OTC Sale
TXN10257,2025-11-10,Loratadine 10mg,Allergy,3,1.38,PRIVATE PRESCRIPTION
TXN10841,30/05/2025,Vitamin D 1000IU,Supplements,1,3.77,Private Prescription
TXN11141,24-Feb-2025,  Metformin 500mg ,Diabetes,2,1.81,Private Prescription
TXN10643,25-Jul-2025,SALBUTAMOL INHALER,Respiratory,1,£6.33,  Private Prescription 
TXN10862,2025-10-22,salbutamol inhaler,Respiratory,1,£6.19,OTC Sale
TXN10424,23-May-2025,atorvastatin 20mg,Cardiovascular,2,£2.76,Private Prescription
TXN10808,01/09/2025,Amoxicillin 250mg,Antibiotics,1,3.31,Private Prescription
TXN11101,07/02/2025,Amoxicillin 250mg,  Antibiotics ,1,£3.24,OTC SALE
TXN10465,2025-02-28,Cetirizine 10mg,  Allergy ,1,1.19,Private Prescription
TXN10126,13/10/2025,LORATADINE 10MG,Allergy,2,1.33,OTC SALE
TXN10865,2025-01-14,Salbutamol Inhaler,Respiratory,3,£6.38,NHS Prescription
TXN10160,01/12/2025,Ibuprofen 200mg,PAIN RELIEF,2,1.46,Private Prescription
TXN10971,01-Sep-2025,Paracetamol 500mg,PAIN RELIEF,1,1.08,otc sale
TXN10144,22/04/2025,Paracetamol 500mg,Pain Relief,1,1.16,NHS Prescription
TXN10232,2025-02-21,Vitamin D 1000IU,Supplements,1,3.48,  NHS Prescription 
TXN10719,2025-06-06,Atorvastatin 20mg,Cardiovascular,1,£2.66,NHS Prescription
TXN10091,26-Aug-2025,Atorvastatin 20mg,Cardiovascular,2,3.05,Private Prescription
TXN10781,22/02/2025,Metformin 500mg,DIABETES,1,£1.85,Private Prescription
TXN10504,31-May-2025,Omeprazole 20mg,Gastro,2,£2.1,PRIVATE PRESCRIPTION
TXN10739,01-Oct-2025,IBUPROFEN 200MG,PAIN RELIEF,1,£1.51,Private Prescription
TXN10978,2025-04-27,Amoxicillin 250mg,Antibiotics,2,3.1,OTC Sale
TXN10119,01-Oct-2025,Vitamin D 1000IU,Supplements,1,£3.82,NHS PRESCRIPTION
TXN10369,21/10/2025,Vitamin D 1000IU,Supplements,1,3.63,OTC SALE
TXN10276,2025-05-05,  Vitamin D 1000IU ,SUPPLEMENTS,2,3.81,OTC Sale
TXN10254,2025-08-22,Omeprazole 20mg,Gastro,1,2.25,NHS PRESCRIPTION
TXN10226,20-Mar-2025,Atorvastatin 20mg,cardiovascular,1,2.78,Private Prescription
TXN10100,14/08/2025,Vitamin D 1000IU,SUPPLEMENTS,2,3.59,Private Prescription
TXN10642,2025-05-29,Amoxicillin 250mg,Antibiotics,4,£3.51,OTC Sale
TXN10534,2025-01-01,Amoxicillin 250mg,antibiotics,3,3.33,NHS Prescription
TXN10696,2025-06-30,metformin 500mg,Diabetes,1,1.9,  NHS Prescription 
TXN10670,10/06/2025,ATORVASTATIN 20MG,Cardiovascular,3,£2.78,Private Prescription
TXN10184,2025-08-13,Ibuprofen 200mg,Pain Relief,2,1.55,NHS Prescription
TXN10639,29/10/2025,Loratadine 10mg,Allergy,2,1.29,OTC Sale
TXN10780,2025-03-22,Omeprazole 20mg,Gastro,1,£2.09,NHS Prescription
TXN11037,19-Aug-2025,Loratadine 10mg,Allergy,2,1.37,NHS Prescription
TXN10638,2025-08-30,Cetirizine 10mg,Allergy,3,1.22,NHS Prescription
TXN10901,2025-05-22,Ibuprofen 200mg,Pain Relief,1,1.38,OTC Sale
TXN11125,25/02/2025,METFORMIN 500MG,Diabetes,3,1.95,OTC Sale
TXN10810,22-Jun-2025,VITAMIN D 1000IU,  Supplements ,2,3.83,NHS Prescription
TXN10544,2025-10-31,Paracetamol 500mg,Pain Relief,3,1.09,OTC Sale
TXN11168,2025-04-17,Ibuprofen 200mg,PAIN RELIEF,1,1.53,NHS PRESCRIPTION
TXN10864,28/04/2025,Loratadine 10mg,,1,£1.32,NHS Prescription
TXN11118,14-Jun-2025,Ibuprofen 200mg,Pain Relief,1,1.57,  OTC Sale 
TXN10542,10/08/2025,Loratadine 10mg,  Allergy ,1,£1.33,NHS Prescription
TXN10771,2025-05-15,Atorvastatin 20mg,cardiovascular,3,£2.97,  Private Prescription 
TXN10807,17/04/2025,Cetirizine 10mg,allergy,2,1.34,OTC Sale
TXN10378,2025-09-14,ATORVASTATIN 20MG,Cardiovascular,1,2.97,nhs prescription
TXN10668,2025-09-14,Amoxicillin 250mg,Antibiotics,4,3.29,OTC Sale
TXN10463,2025-01-29,Metformin 500mg,,1,1.91,Private Prescription
TXN10214,08-May-2025,Metformin 500mg,Diabetes,4,£1.81,  Private Prescription 
TXN11058,03/05/2025,Metformin 500mg,Diabetes,1,1.88,  OTC Sale 
TXN10847,2025-08-15,Ibuprofen 200mg,Pain Relief,1,1.51,otc sale
TXN10554,23-Jun-2025,Ibuprofen 200mg,Pain Relief,1,1.55,NHS Prescription
TXN10906,2025-02-18,LORATADINE 10MG,Allergy,1,£1.24,NHS Prescription
TXN10163,19/12/2025,Amoxicillin 250mg,Antibiotics,1,3.07,NHS Prescription
TXN10556,17-Jun-2025,Amoxicillin 250mg,ANTIBIOTICS,1,3.46,nhs prescription
TXN10198,02/10/2025,  Amoxicillin 250mg ,Antibiotics,1,3.44,PRIVATE PRESCRIPTION
TXN10297,04-Nov-2025,VITAMIN D 1000IU,Supplements,3,£3.72,OTC Sale
TXN11128,06-Oct-2025,VITAMIN D 1000IU,Supplements,1,3.85,NHS Prescription
TXN10945,2025-02-03,AMOXICILLIN 250MG,Antibiotics,,3.39,  NHS Prescription 
TXN11197,2025-05-26,Atorvastatin 20mg,Cardiovascular,3,£2.89,OTC Sale
TXN10005,18-May-2025,Salbutamol Inhaler,Respiratory,1,£7.03,OTC Sale
TXN11108,2025-11-03,Salbutamol Inhaler,Respiratory,2,6.92,OTC Sale
TXN11167,10-Nov-2025,Paracetamol 500mg,Pain Relief,3,£1.21,NHS Prescription
TXN10085,02/11/2025,  Vitamin D 1000IU ,Supplements,3,£3.72,OTC SALE
TXN11119,2025-09-11,Paracetamol 500mg,Pain Relief,1,1.07,NHS Prescription
TXN11102,2025-11-19,Loratadine 10mg,Allergy,2,£1.33,Private Prescription
TXN10529,24-Jan-2025,  Vitamin D 1000IU ,SUPPLEMENTS,3,3.55,nhs prescription
TXN10259,2025-10-13,Amoxicillin 250mg,Antibiotics,1,3.12,NHS Prescription
TXN11056,17-Feb-2025,SALBUTAMOL INHALER,RESPIRATORY,1,£6.31,  NHS Prescription 
TXN10133,2025-05-29,Amoxicillin 250mg,Antibiotics,1,3.21,PRIVATE PRESCRIPTION
TXN10991,06-Jan-2025,Salbutamol Inhaler,Respiratory,1,6.28,Private Prescription
TXN10962,27-Apr-2025,cetirizine 10mg,,1,1.19,NHS Prescription
TXN10129,29-Mar-2025,atorvastatin 20mg,Cardiovascular,2,£3.01,private prescription
TXN10823,2025-07-15,Ibuprofen 200mg,Pain Relief,4,1.58,NHS Prescription
TXN10852,2025-04-28,Cetirizine 10mg,  Allergy ,1,£1.24,PRIVATE PRESCRIPTION
TXN11161,2025-11-09,ATORVASTATIN 20MG,Cardiovascular,1,3.01,OTC Sale
TXN10057,24/12/2025,  Atorvastatin 20mg ,,1,£2.92,NHS Prescription
TXN10560,2025-07-03,Ibuprofen 200mg,PAIN RELIEF,1,£1.5,NHS Prescription
TXN10592,25/02/2025,Ibuprofen 200mg,  Pain Relief ,1,£1.55,NHS PRESCRIPTION
TXN10395,27-Aug-2025,Cetirizine 10mg,Allergy,1,1.2,OTC SALE
TXN10064,15/01/2025,Cetirizine 10mg,Allergy,1,1.25,Private Prescription
TXN10651,2025-04-14,Ibuprofen 200mg,Pain Relief,1,£1.47,NHS Prescription
TXN10878,09/10/2025,Ibuprofen 200mg,pain relief,1,1.48,otc sale
TXN10199,08-Nov-2025,VITAMIN D 1000IU,,1,£3.71,OTC Sale
TXN10255,06-Dec-2025,AMOXICILLIN 250MG,antibiotics,1,3.25,Private Prescription
TXN10536,2025-05-20,ATORVASTATIN 20MG,Cardiovascular,,2.75,NHS Prescription
TXN10296,21/08/2025,Loratadine 10mg,Allergy,1,£1.31,NHS Prescription
TXN11014,25-Jan-2025,Amoxicillin 250mg,Antibiotics,1,3.45,NHS Prescription
TXN10618,07/03/2025,Cetirizine 10mg,  Allergy ,1,1.24,otc sale
TXN10570,2025-11-10,Salbutamol Inhaler,Respiratory,1,6.78,NHS Prescription
TXN10737,08-Apr-2025,Atorvastatin 20mg,Cardiovascular,1,2.81,OTC SALE
TXN10339,17-Nov-2025,Vitamin D 1000IU,Supplements,1,3.72,NHS Prescription
TXN10044,12-Oct-2025,Cetirizine 10mg,Allergy,1,1.23,  NHS Prescription 
TXN10680,27-Mar-2025,Metformin 500mg,Diabetes,1,2.08,NHS Prescription
TXN10820,24-Aug-2025,  Atorvastatin 20mg ,Cardiovascular,1,2.82,NHS Prescription
TXN10193,05/01/2025,Vitamin D 1000IU,Supplements,2,3.7,NHS Prescription
TXN11046,2025-03-04,Amoxicillin 250mg,Antibiotics,4,3.41,OTC Sale
TXN11139,10/04/2025,  Omeprazole 20mg ,Gastro,4,£2.29,OTC Sale
TXN10657,30-Sep-2025,Atorvastatin 20mg,cardiovascular,2,2.9,NHS Prescription
TXN10521,2025-12-31,amoxicillin 250mg,Antibiotics,2,3.07,Private Prescription
TXN10089,2025-02-15,Loratadine 10mg,allergy,2,1.35,OTC SALE
TXN10509,02/07/2025,Cetirizine 10mg,allergy,1,£1.36,Private Prescription
TXN10382,2025-01-15,amoxicillin 250mg,Antibiotics,3,£3.22,OTC Sale
TXN10699,2025-01-11,  Vitamin D 1000IU ,Supplements,1,£3.63,NHS Prescription
TXN10000,13-Jan-2025,IBUPROFEN 200MG,PAIN RELIEF,1,1.4,NHS Prescription
TXN10529,24-Jan-2025,  Vitamin D 1000IU ,SUPPLEMENTS,3,3.55,nhs prescription
TXN10973,2025-04-14,Atorvastatin 20mg,CARDIOVASCULAR,1,£3.03,OTC Sale
TXN10436,09/07/2025,Cetirizine 10mg,allergy,1,1.31,Private Prescription
TXN10476,23-May-2025,OMEPRAZOLE 20MG,Gastro,1,£2.25,otc sale
TXN10221,12-Jun-2025,VITAMIN D 1000IU,  Supplements ,1,£3.82,OTC Sale
TXN10834,2025-12-01,Vitamin D 1000IU,Supplements,1,£3.77,  NHS Prescription 
TXN10418,13-Oct-2025,Paracetamol 500mg,Pain Relief,1,1.21,NHS Prescription
TXN10334,2025-03-24,METFORMIN 500MG,Diabetes,1,,Private Prescription
TXN10732,12-Jul-2025,Atorvastatin 20mg,Cardiovascular,2,2.96,OTC Sale
TXN10508,20/12/2025,Cetirizine 10mg,Allergy,2,1.22,NHS Prescription
TXN11029,07/09/2025,  Omeprazole 20mg ,gastro,3,2.06,Private Prescription
TXN10231,14/02/2025,Ibuprofen 200mg,Pain Relief,1,1.56,NHS Prescription
TXN10439,08/11/2025,PARACETAMOL 500MG,Pain Relief,1,1.17,OTC Sale
TXN10151,2025-01-30,atorvastatin 20mg,Cardiovascular,1,£2.88,OTC Sale
TXN10614,02-Oct-2025,METFORMIN 500MG,Diabetes,1,1.97,OTC Sale
TXN10182,30-May-2025,Omeprazole 20mg,Gastro,1,2.05,OTC Sale
